,"Himmelberg <21005>",351,,279,,92,,397,,476,,458,,220,,8,,9,,2,,24,,27,,31,,21,,1,,2,,2,,5,,5,,5,,-,,
,"Ossiach <21006>",82,,87,,34,,105,,156,,137,,103,,8,,11,,5,,17,,18,,22,,9,,63,,41,,9,,30,,6,,2,,-,,
,"Reichenau <21007>",194,,231,,81,,221,,364,,361,,182,,10,,21,,3,,29,,45,,29,,8,,3,,3,,2,,9,,4,,2,,1,,
,"St. Urban <21008>",171,,213,,75,,225,,297,,313,,109,,12,,17,,6,,21,,44,,29,,20,,21,,26,,10,,15,,14,,11,,1,,
,"Steindorf am Ossiacher See <21009>",418,,433,,169,,567,,750,,741,,433,,41,,44,,15,,67,,90,,70,,26,,47,,19,,8,,51,,31,,17,,7,,
,"Steuerberg <21010>",204,,229,,73,,292,,345,,323,,125,,7,,15,,1,,7,,15,,19,,9,,3,,1,,1,,5,,1,,1,,-,,
,"Dellach <20302>",126,,176,,63,,174,,252,,239,,155,,5,,5,,2,,10,,14,,15,,8,,4,,-,,-,,5,,1,,5,,1,,
,"Gitschtal <20320>",155,,154,,52,,154,,235,,246,,155,,4,,13,,4,,22,,44,,31,,12,,-,,1,,-,,3,,-,,4,,1,,
,"Hermagor-Pressegger See <20305>",757,,811,,246,,915,,1307,,1308,,928,,100,,88,,24,,210,,220,,144,,34,,17,,28,,6,,26,,36,,20,,2,,
,"Kirchbach <20306>",307,,362,,103,,379,,487,,502,,314,,12,,7,,-,,23,,31,,34,,10,,1,,17,,4,,3,,3,,-,,-,,
,"Kötschach-Mauthen <20307>",375,,412,,128,,480,,648,,649,,420,,26,,28,,11,,57,,64,,52,,32,,15,,10,,4,,32,,22,,18,,-,,
,"Lesachtal <20321>",176,,223,,69,,189,,246,,228,,147,,4,,8,,1,,9,,11,,12,,2,,2,,-,,-,,3,,2,,2,,-,,
,"St. Stefan im Gailtal <20316>",191,,155,,55,,243,,263,,361,,241,,10,,11,,4,,22,,29,,30,,11,,2,,-,,-,,4,,-,,2,,-,,
,"Ebenthal in Kärnten <20402>",1012,,1027,,370,,1330,,1708,,1449,,823,,95,,65,,23,,146,,119,,68,,12,,44,,43,,7,,98,,52,,41,,8,,
,"Feistritz im Rosental <20403>",299,,264,,100,,368,,475,,465,,323,,48,,36,,8,,57,,69,,35,,15,,14,,19,,8,,27,,16,,8,,1,,
,"Ferlach <20405>",751,,807,,273,,993,,1368,,1371,,926,,122,,127,,31,,203,,169,,83,,28,,78,,97,,49,,102,,67,,47,,1,,
,"Grafenstein <20409>",402,,402,,130,,524,,670,,541,,264,,49,,35,,17,,59,,45,,12,,3,,8,,15,,3,,17,,14,,8,,1,,
,"Keutschach am See <20412>",264,,302,,111,,308,,539,,515,,277,,26,,39,,3,,41,,48,,36,,14,,4,,4,,2,,10,,8,,5,,-,,
,"Köttmannsdorf <20414>",422,,328,,130,,534,,647,,570,,323,,22,,32,,10,,56,,59,,41,,9,,22,,19,,5,,28,,19,,5,,-,,
,"Krumpendorf am Wörthersee <20415>",410,,348,,158,,479,,739,,662,,402,,35,,49,,21,,102,,82,,45,,30,,8,,39,,8,,31,,14,,9,,4,,
,"Ludmannsdorf <20416>",246,,241,,88,,297,,374,,373,,180,,5,,14,,6,,8,,18,,13,,8,,-,,2,,-,,9,,3,,7,,-,,
,"Magdalensberg <20442>",537,,457,,174,,593,,771,,669,,353,,45,,35,,9,,62,,53,,26,,6,,5,,12,,1,,15,,13,,2,,1,,
,"Maria Rain <20417>",404,,323,,123,,436,,590,,438,,239,,33,,23,,9,,54,,46,,31,,11,,3,,6,,4,,19,,13,,13,,1,,
,"Maria Saal <20418>",512,,481,,181,,665,,805,,829,,439,,30,,31,,12,,43,,54,,16,,10,,12,,22,,4,,27,,26,,7,,2,,
,"Maria Wörth <20419>",158,,163,,53,,205,,347,,348,,199,,14,,13,,4,,36,,33,,28,,24,,12,,21,,16,,14,,6,,4,,1,,
,"Moosburg <20421>",638,,610,,235,,729,,916,,894,,510,,31,,21,,7,,42,,50,,37,,15,,9,,13,,4,,22,,11,,1,,1,,
,"Poggersdorf <20425>",499,,431,,147,,605,,717,,598,,278,,16,,18,,8,,34,,40,,16,,6,,-,,3,,-,,8,,6,,2,,-,,
,"Pörtschach am Wörther See <20424>",306,,295,,101,,432,,525,,600,,343,,35,,33,,11,,76,,89,,65,,21,,16,,22,,9,,27,,24,,22,,6,,
,"St. Margareten im Rosental <20428>",169,,120,,34,,194,,208,,210,,114,,12,,3,,2,,17,,15,,14,,1,,3,,1,,-,,5,,2,,-,,1,,
,"Schiefling am Wörthersee <20432>",322,,322,,127,,405,,536,,521,,216,,33,,47,,19,,65,,97,,66,,31,,4,,8,,3,,13,,12,,8,,-,,
,"Techelsberg am Wörther See <20435>",254,,307,,111,,384,,491,,421,,207,,6,,17,,4,,22,,40,,43,,12,,15,,9,,4,,27,,11,,5,,3,,
,"Zell <20441>",76,,74,,28,,104,,109,,123,,76,,1,,1,,-,,5,,5,,5,,1,,-,,-,,-,,1,,2,,-,,-,,
,"Althofen <20501>",565,,712,,196,,806,,939,,900,,461,,37,,60,,11,,82,,75,,23,,8,,27,,43,,8,,45,,23,,18,,2,,
,"Brückl <20502>",338,,348,,110,,462,,545,,538,,282,,28,,33,,4,,44,,50,,19,,5,,8,,8,,5,,19,,4,,3,,1,,
,"Deutsch-Griffen <20503>",100,,94,,42,,136,,181,,197,,102,,8,,5,,1,,6,,2,,13,,4,,-,,-,,-,,1,,2,,-,,-,,
,"Eberstein <20504>",141,,152,,48,,201,,225,,265,,147,,13,,13,,4,,13,,22,,8,,2,,2,,3,,1,,5,,3,,3,,-,,
,"Friesach <20505>",589,,638,,205,,723,,1026,,1013,,654,,12,,16,,8,,32,,51,,26,,8,,12,,25,,9,,27,,26,,18,,5,,
,"Glödnitz <20506>",91,,101,,35,,129,,167,,189,,93,,8,,9,,2,,10,,16,,9,,2,,-,,1,,-,,2,,1,,-,,-,,
,"Gurk <20508>",157,,190,,58,,172,,239,,253,,143,,5,,-,,-,,9,,8,,4,,3,,-,,1,,-,,-,,3,,-,,-,,
,"Guttaring <20509>",228,,185,,53,,252,,327,,266,,158,,8,,14,,3,,18,,25,,9,,6,,-,,4,,1,,1,,2,,1,,-,,
,"Hüttenberg <20511>",124,,152,,53,,188,,297,,294,,168,,3,,7,,3,,8,,15,,16,,8,,-,,2,,2,,3,,5,,-,,1,,
,"Kappel am Krappfeld <20512>",248,,282,,98,,333,,411,,371,,186,,29,,23,,3,,25,,24,,8,,4,,6,,6,,1,,5,,1,,2,,-,,
,"Klein St. Paul <20513>",229,,282,,102,,313,,319,,362,,202,,2,,11,,1,,13,,19,,10,,3,,-,,-,,-,,1,,-,,-,,-,,
,"Liebenfels <20515>",504,,471,,171,,595,,710,,600,,300,,25,,25,,13,,32,,49,,29,,8,,14,,8,,3,,19,,6,,10,,-,,
,"Metnitz <20518>",231,,262,,85,,283,,382,,417,,232,,7,,6,,2,,7,,15,,12,,5,,2,,1,,-,,2,,2,,-,,2,,
,"Micheldorf <20519>",112,,110,,31,,160,,194,,218,,102,,16,,6,,5,,22,,9,,8,,1,,1,,4,,1,,6,,9,,2,,-,,
,"Mölbling <20520>",218,,177,,62,,253,,265,,258,,99,,4,,3,,1,,15,,15,,6,,2,,3,,3,,1,,5,,4,,3,,-,,
,"St. Georgen am Längsee <20523>",484,,485,,163,,585,,796,,683,,328,,33,,40,,9,,37,,42,,28,,10,,7,,24,,8,,18,,19,,4,,1,,
,"St. Veit an der Glan <20527>",1088,,1600,,472,,1758,,2377,,2253,,1438,,241,,292,,71,,279,,210,,84,,26,,86,,136,,29,,165,,124,,85,,13,,
,"Straßburg <20530>",277,,286,,105,,313,,378,,417,,227,,2,,4,,2,,10,,18,,10,,6,,4,,12,,2,,7,,13,,1,,1,,
,"Weitensfeld im Gurktal <20531>",240,,263,,106,,296,,432,,420,,242,,6,,10,,3,,19,,12,,14,,7,,2,,23,,5,,12,,12,,4,,1,,
,"Frauenstein <20534>",490,,474,,175,,573,,773,,693,,364,,17,,22,,7,,35,,42,,22,,14,,6,,4,,-,,9,,12,,3,,2,,
,"Bad Kleinkirchheim <20601>",111,,169,,60,,188,,305,,320,,206,,31,,40,,8,,60,,109,,59,,23,,3,,11,,3,,22,,13,,11,,1,,
,"Baldramsdorf <20602>",233,,276,,98,,314,,405,,337,,195,,9,,8,,2,,21,,17,,13,,4,,3,,3,,-,,5,,2,,3,,-,,
,"Berg im Drautal <20603>",161,,182,,61,,206,,248,,247,,134,,1,,6,,2,,6,,16,,17,,1,,-,,-,,-,,-,,3,,1,,-,,
,"Dellach im Drautal <20604>",216,,188,,66,,275,,289,,319,,195,,7,,11,,-,,9,,23,,12,,3,,5,,11,,4,,7,,6,,-,,-,,
,"Flattach <20607>",168,,168,,60,,186,,276,,188,,107,,7,,9,,2,,13,,21,,7,,4,,-,,-,,-,,2,,1,,-,,-,,
,"Gmünd in Kärnten <20608>",330,,350,,122,,420,,539,,491,,304,,6,,9,,2,,14,,20,,26,,8,,-,,-,,-,,2,,1,,-,,-,,
,"Greifenburg <20609>",214,,251,,102,,292,,314,,333,,183,,21,,23,,4,,25,,34,,26,,6,,2,,2,,-,,2,,4,,4,,1,,
,"Großkirchheim <20605>",183,,207,,73,,233,,245,,252,,122,,3,,9,,6,,14,,23,,16,,4,,3,,1,,1,,3,,2,,1,,-,,
,"Heiligenblut am Großglockner <20610>",124,,140,,50,,151,,187,,180,,131,,3,,4,,2,,8,,16,,11,,3,,-,,1,,1,,1,,3,,1,,-,,
,"Irschen <20611>",259,,307,,111,,335,,432,,371,,168,,5,,11,,1,,12,,25,,24,,4,,1,,2,,1,,5,,-,,1,,4,,
,"Kleblach-Lind <20613>",181,,149,,59,,225,,227,,213,,129,,2,,3,,1,,8,,9,,6,,1,,1,,1,,-,,1,,2,,1,,-,,
,"Krems in Kärnten <20642>",178,,252,,71,,218,,360,,324,,212,,8,,9,,5,,19,,15,,21,,3,,17,,24,,8,,19,,2,,2,,-,,
,"Lendorf <20616>",245,,261,,89,,329,,362,,328,,155,,8,,6,,-,,12,,18,,6,,3,,-,,5,,1,,4,,7,,3,,1,,
,"Lurnfeld <20643>",328,,355,,131,,461,,547,,521,,300,,8,,8,,2,,26,,29,,24,,11,,7,,12,,4,,14,,5,,4,,1,,
,"Mallnitz <20618>",68,,75,,21,,90,,128,,181,,102,,15,,9,,4,,25,,27,,31,,7,,1,,-,,-,,2,,-,,5,,-,,
,"Malta <20619>",237,,304,,85,,330,,403,,371,,185,,3,,5,,1,,12,,17,,17,,9,,1,,1,,1,,2,,3,,2,,-,,
,"Millstatt am See <20620>",358,,419,,137,,508,,708,,656,,391,,19,,37,,10,,47,,111,,123,,54,,4,,3,,-,,9,,7,,8,,-,,
,"Mörtschach <20622>",151,,127,,36,,144,,169,,149,,61,,-,,-,,-,,4,,10,,3,,-,,-,,9,,-,,5,,-,,2,,-,,
,"Mühldorf <20624>",140,,142,,40,,167,,200,,170,,126,,7,,4,,-,,8,,16,,11,,4,,2,,2,,1,,7,,3,,3,,-,,
,"Oberdrauburg <20625>",132,,195,,53,,161,,229,,223,,123,,3,,3,,-,,17,,12,,14,,3,,8,,43,,12,,24,,9,,4,,-,,
,"Obervellach <20627>",288,,288,,92,,337,,457,,360,,282,,19,,23,,5,,33,,42,,35,,13,,4,,4,,2,,9,,6,,6,,-,,
,"Radenthein <20630>",560,,683,,227,,872,,1164,,1118,,796,,73,,63,,20,,115,,125,,78,,25,,14,,23,,5,,27,,20,,20,,1,,
,"Rangersdorf <20631>",266,,257,,108,,321,,328,,317,,127,,7,,6,,1,,17,,17,,10,,4,,1,,1,,-,,2,,4,,5,,-,,
,"Reißeck <20644>",239,,255,,80,,340,,423,,435,,260,,10,,16,,3,,21,,26,,38,,11,,1,,1,,1,,7,,3,,5,,-,,
,"Rennweg am Katschberg <20632>",231,,240,,74,,279,,379,,317,,178,,10,,8,,4,,23,,20,,11,,3,,-,,-,,-,,2,,1,,3,,-,,
,"Sachsenburg <20633>",187,,196,,62,,213,,266,,200,,140,,15,,7,,2,,13,,18,,9,,9,,12,,39,,8,,23,,15,,4,,-,,
,"Seeboden am Millstätter See <20634>",781,,813,,265,,1000,,1317,,1280,,772,,51,,65,,18,,102,,124,,129,,72,,18,,20,,5,,28,,38,,28,,7,,
,"Spittal an der Drau <20635>",1561,,1867,,601,,2258,,2682,,2857,,1709,,147,,220,,54,,305,,325,,225,,60,,143,,204,,55,,254,,253,,182,,18,,
,"Stall <20636>",195,,254,,80,,244,,324,,292,,125,,4,,3,,3,,8,,10,,11,,5,,-,,-,,-,,-,,1,,-,,-,,
,"Steinfeld <20637>",277,,259,,71,,316,,360,,391,,260,,11,,25,,11,,25,,16,,20,,7,,4,,6,,3,,12,,11,,9,,-,,
,"Trebesing <20638>",152,,185,,65,,192,,234,,209,,112,,7,,6,,-,,26,,16,,14,,3,,2,,-,,-,,2,,1,,1,,-,,
,"Weißensee <20639>",95,,96,,30,,103,,161,,142,,95,,3,,4,,2,,22,,19,,19,,5,,-,,1,,1,,2,,2,,-,,-,,
,"Winklern <20640>",145,,184,,66,,200,,260,,202,,151,,6,,8,,5,,8,,15,,11,,5,,1,,1,,-,,3,,2,,-,,-,,
,"Afritz am See <20701>",187,,186,,60,,231,,309,,250,,214,,10,,6,,1,,16,,12,,8,,3,,-,,5,,1,,5,,8,,-,,-,,
,"Arnoldstein <20702>",832,,831,,304,,1055,,1387,,1240,,680,,127,,107,,46,,194,,185,,93,,24,,36,,46,,7,,92,,57,,53,,3,,
,"Arriach <20703>",184,,154,,43,,204,,290,,285,,154,,10,,5,,2,,12,,14,,11,,5,,-,,-,,-,,1,,-,,-,,-,,
,"Bad Bleiberg <20705>",218,,253,,85,,302,,385,,509,,275,,30,,38,,12,,55,,64,,23,,12,,10,,3,,-,,13,,10,,3,,-,,
,"Feistritz an der Gail <20707>",94,,108,,35,,115,,124,,112,,66,,2,,4,,-,,8,,2,,7,,1,,3,,4,,2,,4,,-,,-,,-,,
,"Feld am See <20708>",140,,122,,42,,188,,222,,197,,131,,5,,7,,3,,13,,19,,13,,6,,2,,1,,-,,7,,2,,1,,-,,
,"Ferndorf <20710>",229,,260,,78,,302,,447,,420,,234,,14,,12,,4,,26,,22,,33,,19,,-,,1,,-,,2,,6,,5,,-,,
,"Finkenstein am Faaker See <20711>",1168,,1098,,378,,1582,,1937,,1649,,834,,149,,112,,38,,214,,214,,128,,44,,106,,143,,99,,122,,71,,44,,5,,
,"Fresach <20712>",188,,150,,42,,221,,257,,252,,130,,1,,1,,1,,6,,8,,17,,9,,-,,-,,-,,1,,-,,-,,-,,
,"Hohenthurn <20713>",93,,89,,34,,144,,158,,162,,77,,13,,57,,6,,54,,19,,13,,4,,4,,1,,1,,4,,3,,2,,-,,
,"Nötsch im Gailtal <20719>",312,,267,,89,,393,,462,,482,,247,,13,,19,,8,,30,,50,,27,,11,,2,,2,,2,,9,,2,,3,,1,,
,"Paternion <20720>",679,,784,,264,,922,,1177,,1124,,661,,28,,34,,8,,60,,72,,64,,16,,22,,27,,5,,39,,40,,24,,6,,
,"Rosegg <20721>",236,,231,,76,,343,,412,,356,,153,,16,,15,,4,,31,,41,,29,,5,,-,,2,,-,,5,,9,,3,,-,,
,"St. Jakob im Rosental <20722>",454,,482,,170,,643,,908,,834,,505,,47,,47,,14,,78,,98,,70,,22,,4,,33,,6,,30,,22,,11,,2,,
,"Stockenboi <20723>",245,,211,,84,,285,,298,,313,,172,,2,,2,,1,,12,,20,,14,,8,,-,,3,,-,,1,,3,,1,,-,,
,"Treffen am Ossiacher See <20724>",476,,530,,192,,618,,951,,855,,667,,40,,37,,12,,81,,109,,69,,38,,20,,44,,14,,48,,26,,9,,1,,
,"Velden am Wörther See <20725>",954,,986,,338,,1264,,1848,,1721,,1104,,101,,96,,30,,219,,260,,191,,101,,44,,43,,15,,82,,74,,32,,7,,
,"Weißenstein <20726>",377,,383,,127,,493,,608,,587,,343,,7,,14,,3,,25,,34,,14,,7,,7,,9,,2,,19,,13,,5,,1,,
,"Wernberg <20727>",784,,680,,266,,956,,1189,,1014,,560,,33,,53,,20,,66,,109,,56,,25,,11,,18,,3,,30,,15,,13,,1,,
,"Bleiburg <20801>",460,,497,,169,,599,,779,,709,,411,,101,,88,,28,,148,,117,,38,,15,,7,,49,,5,,40,,24,,20,,1,,
,"Diex <20802>",114,,117,,41,,131,,163,,142,,86,,4,,1,,-,,6,,6,,11,,7,,-,,-,,-,,2,,1,,-,,-,,
,"Eberndorf <20803>",748,,698,,239,,1007,,1189,,1160,,605,,65,,48,,14,,113,,64,,68,,39,,13,,20,,5,,43,,27,,7,,-,,
,"Eisenkappel-Vellach <20804>",209,,248,,100,,296,,442,,459,,299,,28,,17,,5,,44,,51,,26,,3,,8,,16,,9,,23,,16,,7,,2,,
,"Feistritz ob Bleiburg <20805>",281,,303,,108,,354,,454,,383,,166,,58,,33,,9,,65,,50,,23,,4,,3,,2,,-,,6,,4,,1,,1,,
,"Gallizien <20806>",223,,241,,82,,302,,379,,356,,170,,17,,11,,6,,33,,17,,11,,7,,2,,2,,-,,6,,6,,-,,-,,
,"Globasnitz <20807>",191,,236,,77,,277,,334,,326,,122,,14,,13,,6,,24,,23,,11,,2,,7,,1,,-,,8,,3,,2,,-,,
,"Griffen <20808>",441,,496,,183,,555,,700,,652,,345,,35,,22,,10,,59,,47,,18,,7,,7,,7,,1,,10,,11,,5,,-,,
,"Neuhaus <20810>",124,,123,,39,,166,,183,,215,,154,,1,,6,,4,,7,,15,,13,,5,,-,,1,,-,,2,,-,,-,,1,,
,"Ruden <20812>",176,,204,,80,,237,,344,,298,,153,,9,,15,,6,,29,,15,,14,,3,,4,,3,,-,,6,,4,,2,,-,,
,"St. Kanzian am Klopeiner See <20813>",494,,579,,185,,674,,922,,879,,457,,86,,68,,21,,120,,98,,61,,14,,18,,39,,6,,31,,24,,11,,3,,
,"Sittersdorf <20815>",215,,244,,90,,319,,424,,449,,174,,17,,23,,9,,37,,27,,28,,14,,3,,2,,-,,4,,3,,1,,-,,
,"Völkermarkt <20817>",1318,,1553,,562,,1721,,2201,,2122,,1080,,116,,123,,40,,205,,161,,79,,36,,35,,50,,8,,64,,59,,47,,7,,
,"Bad St. Leonhard im Lavanttal <20901>",547,,655,,217,,645,,897,,828,,497,,19,,32,,11,,27,,39,,29,,6,,12,,29,,1,,17,,6,,4,,-,,
,"Frantschach-St. Gertraud <20905>",272,,306,,95,,348,,434,,478,,330,,29,,35,,10,,35,,61,,11,,4,,13,,44,,11,,28,,27,,15,,2,,
,"Lavamünd <20909>",320,,393,,139,,424,,596,,612,,307,,34,,28,,5,,46,,36,,12,,5,,-,,3,,-,,2,,6,,3,,2,,
,"Preitenegg <20911>",118,,129,,47,,138,,183,,199,,106,,-,,4,,3,,2,,11,,4,,5,,-,,1,,-,,1,,-,,3,,-,,
,"Reichenfels <20912>",217,,247,,99,,262,,392,,381,,172,,3,,2,,2,,8,,12,,7,,2,,6,,4,,1,,10,,5,,-,,-,,
,"St. Andrä <20913>",1235,,1318,,435,,1612,,2104,,1991,,1011,,59,,46,,12,,107,,96,,44,,17,,10,,83,,18,,56,,23,,25,,2,,
,"St. Georgen im Lavanttal <20914>",277,,291,,89,,334,,427,,373,,161,,4,,-,,-,,14,,8,,10,,-,,3,,2,,2,,2,,2,,-,,-,,
,"St. Paul im Lavanttal <20918>",415,,433,,150,,506,,657,,661,,359,,6,,5,,1,,28,,30,,14,,9,,10,,7,,3,,14,,15,,9,,1,,
,"Wolfsberg <20923>",3084,,3373,,1102,,3988,,5046,,4766,,2735,,151,,211,,70,,319,,295,,160,,28,,179,,245,,67,,274,,177,,91,,11,,
"2023","Krems an der Donau <30101>",2270,,3139,,860,,3284,,4340,,4314,,2788,,500,,794,,151,,881,,650,,196,,48,,332,,519,,139,,672,,303,,218,,23,,
,"St. Pölten <30201>",5694,,7516,,2275,,8212,,9983,,8701,,5565,,649,,831,,198,,1182,,930,,283,,74,,1693,,1925,,584,,2244,,1321,,672,,164,,
,"Waidhofen an der Ybbs <30301>",1491,,1653,,537,,1756,,2162,,1940,,1199,,58,,43,,10,,120,,88,,43,,8,,117,,151,,42,,137,,112,,36,,12,,
,"Wiener Neustadt <30401>",5481,,6765,,2048,,6913,,8119,,6333,,3831,,915,,989,,243,,1501,,974,,327,,71,,1036,,1199,,324,,1848,,982,,479,,115,,
,"Allhartsberg <30501>",375,,378,,126,,444,,449,,373,,154,,6,,4,,2,,13,,16,,3,,2,,1,,6,,-,,4,,5,,1,,-,,
,"Amstetten <30502>",2411,,3141,,960,,3294,,4344,,3896,,2263,,396,,403,,95,,593,,446,,130,,19,,641,,598,,195,,744,,387,,172,,24,,
,"Ardagger <30503>",593,,585,,205,,686,,733,,606,,263,,11,,14,,4,,26,,33,,10,,4,,7,,3,,-,,10,,5,,1,,-,,
,"Aschbach-Markt <30504>",587,,562,,175,,677,,761,,592,,321,,30,,42,,7,,62,,41,,15,,2,,12,,33,,14,,30,,24,,14,,5,,
,"Behamberg <30506>",578,,492,,166,,668,,684,,578,,297,,17,,20,,6,,46,,29,,12,,2,,6,,11,,4,,14,,17,,5,,3,,
,"Biberbach <30507>",391,,417,,139,,462,,452,,379,,174,,4,,7,,-,,13,,13,,3,,2,,-,,2,,-,,3,,4,,1,,-,,
,"Ennsdorf <30508>",437,,536,,173,,514,,658,,435,,253,,56,,46,,11,,82,,42,,11,,-,,29,,27,,6,,51,,35,,24,,2,,
,"Ernsthofen <30509>",306,,378,,123,,429,,509,,416,,178,,4,,9,,1,,19,,13,,8,,1,,6,,10,,4,,9,,15,,3,,-,,
,"Ertl <30510>",213,,238,,82,,233,,288,,189,,77,,-,,1,,-,,2,,4,,2,,-,,-,,1,,-,,1,,-,,-,,-,,
,"Euratsfeld <30511>",487,,461,,179,,560,,565,,425,,171,,10,,4,,2,,16,,14,,3,,-,,9,,8,,6,,10,,2,,6,,-,,
,"Ferschnitz <30512>",324,,291,,94,,419,,368,,293,,123,,3,,4,,-,,13,,5,,2,,3,,2,,1,,1,,4,,1,,-,,-,,
,"Haag <30514>",734,,892,,279,,1011,,1156,,945,,563,,49,,50,,14,,98,,64,,14,,3,,45,,33,,12,,56,,25,,13,,2,,
,"Haidershofen <30515>",565,,559,,202,,649,,778,,654,,334,,14,,17,,4,,46,,29,,9,,1,,17,,12,,7,,20,,14,,6,,2,,
,"Hollenstein an der Ybbs <30516>",271,,238,,77,,284,,293,,324,,178,,13,,11,,4,,19,,28,,14,,2,,5,,1,,-,,5,,3,,2,,1,,
,"Kematen an der Ybbs <30517>",338,,372,,120,,399,,485,,503,,253,,43,,41,,17,,76,,44,,12,,3,,40,,37,,8,,58,,27,,18,,6,,
,"Neuhofen an der Ybbs <30520>",554,,536,,193,,571,,607,,477,,203,,19,,14,,5,,30,,17,,11,,3,,4,,6,,-,,11,,1,,1,,-,,
,"Neustadtl an der Donau <30521>",366,,352,,119,,431,,422,,367,,170,,8,,3,,-,,23,,17,,7,,-,,1,,4,,-,,-,,5,,1,,-,,
,"Oed-Oehling <30522>",353,,317,,85,,412,,401,,313,,123,,12,,13,,6,,27,,17,,7,,1,,19,,23,,3,,21,,15,,6,,6,,
,"Opponitz <30524>",116,,129,,51,,130,,176,,174,,72,,6,,2,,-,,8,,8,,1,,1,,17,,18,,7,,19,,9,,3,,1,,
,"St. Georgen am Reith <30526>",83,,88,,38,,83,,108,,99,,65,,-,,1,,-,,3,,2,,2,,-,,-,,-,,-,,-,,-,,-,,-,,
,"St. Georgen am Ybbsfelde <30527>",441,,457,,152,,499,,605,,450,,231,,23,,22,,6,,49,,34,,9,,2,,12,,6,,3,,12,,7,,3,,1,,
,"St. Pantaleon-Erla <30529>",374,,357,,122,,496,,583,,513,,181,,25,,25,,6,,55,,27,,8,,1,,12,,8,,4,,15,,9,,2,,1,,
,"St. Peter in der Au <30530>",838,,814,,277,,889,,1070,,808,,515,,20,,12,,2,,42,,40,,19,,5,,9,,25,,10,,19,,12,,3,,1,,
,"St. Valentin <30531>",1099,,1286,,404,,1571,,1975,,1639,,962,,61,,85,,18,,149,,97,,39,,8,,82,,93,,23,,125,,73,,29,,1,,
,"Seitenstetten <30532>",562,,534,,179,,616,,684,,557,,268,,15,,25,,6,,39,,28,,16,,2,,12,,12,,6,,26,,16,,12,,1,,
,"Sonntagberg <30533>",487,,516,,152,,603,,703,,664,,465,,28,,39,,10,,65,,45,,13,,1,,11,,24,,7,,30,,15,,3,,1,,
,"Strengberg <30534>",381,,308,,97,,409,,407,,377,,177,,16,,12,,6,,27,,12,,4,,-,,-,,4,,2,,7,,4,,5,,-,,
,"Viehdorf <30536>",213,,187,,66,,248,,271,,242,,133,,14,,5,,3,,23,,10,,6,,1,,5,,5,,2,,4,,1,,1,,1,,
,"Wallsee-Sindelburg <30538>",342,,315,,111,,377,,411,,361,,248,,14,,15,,1,,34,,14,,10,,-,,7,,14,,3,,14,,9,,3,,-,,
,"Weistrach <30539>",367,,391,,110,,466,,487,,380,,196,,10,,4,,-,,19,,9,,6,,-,,-,,4,,2,,6,,2,,1,,-,,
,"Winklarn <30541>",293,,246,,79,,364,,391,,297,,133,,13,,14,,2,,25,,19,,5,,4,,14,,3,,-,,16,,5,,5,,1,,
,"Wolfsbach <30542>",391,,297,,96,,458,,401,,352,,156,,17,,9,,1,,27,,20,,4,,2,,12,,12,,3,,13,,9,,3,,-,,
,"Ybbsitz <30543>",514,,532,,176,,554,,680,,621,,335,,9,,4,,1,,13,,24,,14,,1,,13,,6,,1,,9,,7,,7,,1,,
,"Zeillern <30544>",327,,321,,107,,371,,396,,289,,141,,6,,7,,1,,18,,13,,2,,-,,-,,5,,-,,5,,3,,2,,-,,
,"Alland <30601>",301,,310,,106,,412,,579,,448,,272,,27,,30,,12,,72,,65,,17,,9,,9,,25,,9,,34,,25,,16,,-,,
,"Altenmarkt an der Triesting <30602>",280,,234,,87,,319,,427,,354,,218,,17,,16,,7,,50,,50,,15,,4,,57,,45,,11,,60,,35,,28,,2,,
,"Bad Vöslau <30603>",1436,,1448,,492,,1777,,2262,,1977,,1375,,131,,123,,37,,247,,266,,125,,46,,162,,223,,61,,343,,250,,153,,52,,
,"Baden <30604>",2493,,2855,,987,,3094,,4655,,4281,,3500,,325,,363,,109,,743,,708,,337,,132,,405,,485,,179,,694,,539,,327,,81,,
,"Berndorf <30605>",975,,1140,,371,,1217,,1601,,1466,,891,,137,,103,,44,,217,,175,,63,,7,,132,,181,,53,,250,,202,,151,,48,,
,"Blumau-Neurißhof <30646>",248,,235,,73,,357,,434,,284,,134,,16,,19,,1,,41,,33,,4,,6,,15,,22,,7,,40,,26,,22,,9,,
,"Ebreichsdorf <30607>",1643,,1418,,478,,2018,,2291,,1824,,913,,208,,150,,56,,347,,237,,76,,22,,133,,122,,41,,235,,131,,69,,23,,
,"Enzesfeld-Lindabrunn <30608>",499,,545,,170,,586,,960,,698,,479,,29,,39,,12,,57,,53,,40,,9,,34,,41,,13,,61,,60,,26,,10,,
,"Furth an der Triesting <30609>",140,,134,,56,,143,,187,,151,,79,,8,,1,,-,,15,,8,,3,,1,,6,,3,,2,,5,,5,,4,,2,,
,"Günselsdorf <30612>",174,,221,,61,,264,,346,,312,,138,,31,,23,,5,,41,,30,,10,,-,,19,,25,,6,,51,,28,,27,,7,,
,"Heiligenkreuz <30613>",180,,171,,79,,213,,328,,251,,165,,30,,27,,7,,50,,35,,13,,3,,24,,36,,13,,51,,19,,17,,3,,
,"Hernstein <30614>",203,,196,,63,,249,,361,,299,,167,,13,,11,,4,,13,,21,,6,,8,,3,,-,,-,,5,,5,,1,,-,,
